Clients,Average,Std.Dev
150,3.39298,1.12253
150,3.39864,1.20666
150,3.39185,1.10308
150,3.39185,1.10411
150,3.40091,1.18698
150,3.39751,1.20281
150,3.39185,1.14341
150,3.37712,0.926163
150,3.37712,0.902631
150,3.39185,1.08235
150,3.37599,0.896180
150,3.39411,1.11555
150,3.39071,1.07699
150,3.39185,1.08549
150,3.39638,1.14383
150,3.39298,1.14550
150,3.39751,1.19903
150,3.38279,0.971052
150,3.39864,1.17142
150,3.39864,1.17239
150,3.39977,1.23367
150,3.38732,1.06607
150,3.39638,1.16151
150,3.37826,0.918948
150,3.40204,1.20882
150,3.39977,1.19923
150,3.38165,0.966238
150,3.38052,0.963751
150,3.38052,0.951928
150,3.38732,1.07979
150,3.38958,1.06099
150,3.38052,0.971942
150,3.39411,1.11555
150,3.37826,0.933619
150,3.39751,1.16745
150,3.38958,1.09977
150,3.38845,1.06725
150,3.37826,0.921409
150,3.37826,0.923864
150,3.39751,1.15673
150,3.38052,0.905592
150,3.38052,0.957858
150,3.37826,0.914005
150,3.39524,1.18171
150,3.38958,1.08108
150,3.37712,0.907636
150,3.38845,1.06513
150,3.38958,1.08734
150,3.38505,1.02023
150,3.38052,0.957858
150,3.38732,1.04786
150,3.39864,1.18583
150,3.39298,1.12756
150,3.37826,0.918948
150,3.39524,1.15946
150,3.38732,1.04786
150,3.38165,0.967409
150,3.39411,1.14856
150,3.40204,1.24755
150,3.39864,1.17335
150,3.38052,0.954304
150,3.39411,1.15936
150,3.39185,1.11939
150,3.38392,1.03114
150,3.37599,0.929674
150,3.38845,1.05014
150,3.37712,0.921259
150,3.37712,0.927385
150,3.38052,0.949545
150,3.38392,0.996512
150,3.38165,0.970915
150,3.39524,1.08269
150,3.38958,1.07898
150,3.38165,0.968579
150,3.38618,1.03905
150,3.37599,0.897443
150,3.38279,0.987245
150,3.38845,1.05980
150,3.38165,0.966238
150,3.37599,0.894915
150,3.38279,0.987245
150,3.39071,1.10194
150,3.39524,1.17595
150,3.40091,1.24836
150,3.38279,0.975706
150,3.38845,1.06619
150,3.38392,1.00331
150,3.39864,1.17432
150,3.38392,1.01006
150,3.38732,1.05540
150,3.38505,1.01578
150,3.37826,0.909035
150,3.37939,0.934978
150,3.39185,1.11126
150,3.39411,1.14955
150,3.38618,1.03905
150,3.38505,1.01689
150,3.40317,1.26118
150,3.39298,1.12655
150,3.39524,1.17691
150,3.37712,0.938311
150,3.39751,1.17036
150,3.37826,0.920179
150,3.39185,1.12141
150,3.39524,1.13677
150,3.38052,0.956675
150,3.39411,1.14856
150,3.39977,1.23275
150,3.38958,1.09668
150,3.38505,0.997779
150,3.38958,1.09874
150,3.39298,1.12555
150,3.38505,1.01466
150,3.39751,1.16939
150,3.38958,1.10388
150,3.39298,1.07932
150,3.39071,1.11826
150,3.38618,1.03905
150,3.38279,0.978025
150,3.39298,1.12856
150,3.38279,0.967547
150,3.40204,1.26109
150,3.37826,0.936042
150,3.38618,1.02589
150,4.14286,0.832993
150,5.42857,4.33778
150,5.35714,4.36884
150,5.50000,4.33837
150,5.35714,4.08144
150,4.78571,2.04166
150,5.42857,4.60922
150,5.21429,3.85780
150,4.50000,1.45160
150,4.50000,1.34960
150,4.57143,1.72023
150,5.14286,3.60272
150,4.07143,2.12012
150,3.71429,1.43570
150,5.35714,4.35246
150,5.42857,4.33778
150,5.14286,3.31355
150,4.71429,2.11891
150,5.42857,4.60922
150,5.42857,4.60922
150,4.92857,2.84013
150,5.35714,4.08144
150,3.71429,1.38505
150,5.00000,3.11677
150,5.50000,4.33837
150,5.28571,4.11319
150,3.57143,1.49830
150,5.07143,3.36928
150,5.00000,3.09377
150,4.71429,1.78999
150,5.21429,3.85780
150,4.14286,0.515079
150,3.78571,1.52027
150,5.07143,3.34801
150,5.28571,3.82527
150,4.71429,1.78999
150,4.50000,1.67971
150,5.42857,5.49954
150,5.21429,3.56929
150,4.14286,0.515079
150,5.50000,4.59425
150,5.28571,3.82527
150,5.42857,4.33778
150,4.64286,1.54028
150,5.28571,3.82527
150,5.50000,4.59425
150,5.28571,4.09579
150,4.21429,0.772618
150,4.07143,0.703490
150,5.28571,3.82527
150,4.71429,2.11891
150,5.50000,4.35480
150,5.14286,3.62249
150,4.78571,2.04166
150,5.50000,4.35480
150,4.57143,1.95354
150,5.28571,3.82527
150,4.21429,0.410326
150,4.42857,1.11575
150,3.71429,1.43570
150,5.57143,4.60922
150,3.85714,1.59719
150,5.00000,3.11677
150,3.71429,1.62255
150,3.71429,1.38505
150,4.50000,1.34960
150,3.78571,1.47254
150,5.42857,4.33778
150,5.57143,4.60922
150,4.14286,0.515079
150,4.07143,2.12012
150,5.50000,4.35480
150,4.78571,2.04166
150,5.42857,4.33778
150,5.28571,3.82527
150,3.78571,1.31901
150,5.92857,4.71266
150,4.78571,2.04166
150,4.14286,2.03038
150,3.78571,1.47254
150,5.42857,4.33778
150,4.64286,1.94962
150,5.14286,3.60272
150,5.42857,4.60922
150,5.42857,4.33778
150,4.35714,0.610286
150,4.85714,2.61472
150,4.50000,1.34960
150,5.21429,3.85780
150,4.57143,1.67819
150,4.92857,2.86517
150,4.71429,2.11891
150,4.92857,2.86517
150,5.42857,4.10077
150,3.92857,1.22266
150,5.07143,3.36928
150,5.00000,3.11677
150,3.78571,1.47254
150,5.00000,3.11677
150,4.85714,2.29463
150,4.14286,0.832993
150,4.78571,2.36579
150,4.92857,2.57638
150,5.28571,3.82527
150,4.64286,2.19112
150,4.14286,0.914732
150,4.21429,0.410326
150,4.07143,1.03263
150,5.21429,3.56929
150,5.42857,4.35421
150,4.71429,2.11891
150,4.92857,2.86517
150,5.00000,3.11677
150,5.21429,3.32047
150,4.50000,1.67971
150,5.50000,4.35480
150,3.78571,1.31901
150,3.57143,1.49830
150,5.21429,3.32047
150,4.92857,2.57638
150,4.14286,1.35526
150,5.14286,3.62249
150,5.50000,4.33837
150,5.50000,4.59425
150,4.64286,1.54028
150,4.28571,0.699854
150,4.42857,1.11575
150,5.14286,3.60272
150,5.42857,4.33778
150,4.92857,2.84013
150,5.42857,4.33778
150,5.42857,4.33778
150,5.35714,4.08144
150,5.35714,4.08144
150,4.21429,0.410326
150,4.85714,3.24823
150,5.50000,4.59425
150,4.64286,2.19112
150,5.92857,4.71266
150,4.57143,1.72023
150,4.42857,1.11575
150,4.85714,2.61472
150,4.85714,1.80702
150,4.00000,1.25357
150,5.35714,4.08144
150,4.92857,2.57638
150,4.07143,2.12012
150,5.14286,3.60272
150,5.50000,4.59425
150,3.92857,1.75109
150,5.14286,2.89968
150,6.57143,6.34389
150,5.14286,2.89968
150,6.00000,3.74166
150,6.85714,4.45384
150,5.57143,3.95897
150,6.85714,4.88229
150,6.00000,3.74166
150,6.57143,4.80646
150,5.57143,2.96923
150,5.85714,3.39868
150,6.57143,4.49943
150,6.57143,4.74664
150,5.28571,3.32584
150,4.00000,3.42261
150,6.71429,4.55802
150,5.57143,3.95897
150,3.00000,2.00000
150,6.71429,4.74234
150,5.85714,4.22336
150,4.00000,3.42261
150,6.71429,4.74234
150,6.00000,3.70328
150,5.57143,3.15582
150,5.85714,4.22336
150,5.71429,3.10365
150,6.42857,4.80646
150,5.85714,3.39868
150,6.71429,4.74234
150,6.42857,5.17845
150,7.14286,4.73373
150,5.42857,2.82120
150,5.00000,2.56348
150,6.71429,4.83187
150,6.42857,3.73620
150,5.85714,4.18939
150,7.28571,5.44359
150,5.85714,4.22336
150,3.85714,3.13636
150,5.00000,2.20389
150,5.85714,4.22336
150,7.14286,5.27605
150,7.28571,5.17451
150,3.85714,3.13636
150,5.14286,2.99660
150,4.00000,3.42261
150,6.28571,4.02543
150,6.85714,3.09047
150,5.71429,4.29998
150,6.14286,4.88229
150,5.42857,3.65893
150,4.57143,2.55551
150,6.71429,4.83187
150,7.85714,4.67298
150,5.71429,3.45230
150,3.85714,2.69542
150,7.14286,5.27605
150,6.14286,4.91146
150,6.14286,3.68117
150,6.28571,4.83187
150,5.14286,2.89968
150,5.71429,3.45230
150,6.14286,3.68117
150,4.14286,3.27015
150,5.71429,3.10365
150,7.00000,4.78091
150,5.14286,2.53144
150,6.14286,4.48581
150,5.00000,2.13809
150,5.71429,3.10365
150,5.28571,3.32584
150,6.71429,4.74234
150,6.28571,4.39852
150,6.42857,5.17845
150,5.71429,3.45230
150,3.14286,1.80702
150,5.57143,3.20077
150,6.42857,5.17845
150,5.85714,3.39868
150,6.85714,4.45384
150,6.71429,4.39852
150,6.71429,4.55802
150,6.28571,4.39852
150,5.14286,2.53144
150,7.28571,5.17451
150,5.57143,3.15582
150,6.57143,4.80646
150,5.42857,2.82120
150,6.42857,4.80646
150,6.57143,4.80646
150,5.14286,2.74791
150,5.28571,3.32584
150,5.57143,2.77010
150,5.28571,2.91373
150,6.42857,4.37059
150,6.71429,4.55802
150,5.14286,2.53144
150,5.57143,3.95897
150,5.28571,3.32584
150,4.00000,3.42261
150,6.85714,4.88229
150,4.71429,2.24972
150,6.00000,3.70328
150,5.00000,2.20389
150,6.57143,4.74664
150,7.00000,4.78091
150,6.14286,3.68117
150,6.57143,4.74664
150,6.85714,4.73373
150,5.14286,2.89968
150,5.14286,2.53144
150,7.14286,5.11101
150,5.71429,4.29998
150,5.14286,2.89968
150,6.14286,3.68117
150,6.00000,3.74166
150,5.14286,2.99660
150,6.14286,4.91146
150,6.28571,4.39852
150,6.71429,4.43087
150,6.71429,4.43087
150,6.57143,4.74664
150,5.00000,2.56348
150,5.71429,3.10365
150,5.42857,3.61967
150,7.14286,6.33423
150,5.71429,3.05728
150,4.00000,3.42261
150,3.85714,3.13636
150,3.85714,3.13636
150,7.00000,4.78091
150,3.00000,2.00000
150,5.85714,3.44046
150,5.85714,3.44046
150,6.85714,4.45384
150,6.71429,4.74234
150,5.71429,4.29998
150,7.14286,5.27605
150,5.28571,3.32584
150,5.00000,2.56348
150,5.42857,3.61967
150,4.71429,2.24972
150,6.28571,4.39852
150,5.00000,2.20389
150,6.71429,4.83187
150,5.85714,3.39868
150,6.71429,4.83187
150,5.71429,4.29998
150,6.71429,4.74234
150,5.28571,3.32584
150,2.51724,1.67962
150,2.51232,1.63809
150,2.46798,1.31782
150,2.50246,1.59239
150,2.45320,1.12803
150,2.50246,1.57997
150,2.46798,1.27990
150,2.35468,0.613731
150,2.53695,1.82548
150,2.48276,1.41193
150,2.48768,1.44304
150,2.51232,1.63809
150,2.46798,1.31033
150,2.35468,0.652630
150,2.45813,1.24448
150,2.49261,1.50326
150,2.43350,1.13140
150,2.53202,1.78188
150,2.46798,1.31033
150,2.43842,1.05974
150,2.51724,1.67375
150,2.51232,1.64110
150,2.53202,1.80659
150,2.56158,1.79488
150,2.51724,1.71158
150,2.51724,1.67080
150,2.56650,1.84344
150,2.47783,1.39431
150,2.51232,1.61995
150,2.48768,1.45324
150,2.48276,1.39790
150,2.45813,1.24448
150,2.45813,1.24448
150,2.53202,1.80659
150,2.56158,1.87803
150,2.52709,1.78472
150,2.51232,1.63508
150,2.50246,1.57997
150,2.51724,1.68255
150,2.46798,1.30279
150,2.45813,1.20425
150,2.53695,1.82548
150,2.48768,1.50323
150,2.48276,1.41889
150,2.51724,1.67080
150,2.51232,1.61995
150,2.51724,1.67080
150,2.46305,1.27976
150,2.53695,1.82818
150,2.45320,1.18344
150,2.47291,1.32539
150,2.48276,1.40493
150,2.46798,1.34006
150,2.45813,1.18777
150,2.48276,1.41193
150,2.52217,1.69126
150,2.47783,1.39431
150,2.47783,1.39431
150,2.51724,1.65599
150,2.51724,1.71733
150,2.49261,1.51306
150,2.52709,1.81211
150,2.50739,1.60470
150,2.45813,1.24448
150,2.46798,1.27990
150,2.47291,1.40478
150,2.56158,1.92210
150,2.49261,1.50326
150,2.46305,1.26427
150,2.47783,1.39431
150,2.48768,1.47344
150,2.51232,1.61995
150,2.47783,1.39431
150,2.45813,1.20425
150,2.51724,1.75422
150,2.44828,1.14084
150,2.45320,1.12803
150,2.46798,1.31033
150,2.46798,1.30279
150,2.47291,1.36205
150,2.47291,1.31793
150,2.45320,1.18344
150,2.55665,1.87293
150,2.48768,1.58304
150,2.48276,1.45319
150,2.47783,1.42229
150,2.51232,1.48675
150,2.50246,1.55165
150,2.52217,1.74290
150,2.50739,1.55797
150,2.48276,1.41193
150,2.50246,1.57997
150,2.51724,1.65599
150,2.47783,1.41186
150,2.34975,0.666464
150,2.46798,1.27990
150,2.47783,1.34393
150,2.52709,1.75410
150,2.34483,0.635029
150,2.46305,1.22066
150,2.44828,1.14084
150,2.45813,1.20425
150,2.47783,1.41186
150,2.49754,1.56430
150,2.49261,1.50326
150,2.54187,1.84150
150,2.49261,1.51306
150,2.51724,1.67080
150,2.50739,1.60470
150,2.45320,1.18344
150,2.48276,1.45658
150,2.48276,1.43957
150,2.46798,1.34006
150,2.51232,1.64110
150,2.52217,1.75135
150,2.46305,1.30643
150,2.48768,1.49006
150,2.54187,1.81183
150,2.44828,1.14084
150,2.52709,1.72293
150,2.55172,1.90437
150,2.48276,1.40493
150,2.44828,1.14084
150,2.45320,1.19997
150,2.49754,1.53249
150,2.35468,0.629579
150,2.54680,1.84938
150,2.51232,1.64110
150,2.57143,1.93962
150,2.49754,1.53249
150,2.45813,1.26022
150,2.51232,1.64410
150,2.46305,1.26816
150,2.51232,1.61995
150,2.50246,1.54210
150,2.47783,1.36214
150,2.49754,1.53249
150,2.46305,1.30643
150,2.48276,1.40844
150,2.48768,1.49006
150,2.53202,1.80659
150,2.48768,1.47344
150,2.52217,1.69417
150,2.51232,1.63508
150,2.50739,1.57370
150,2.52709,1.81211
150,2.50246,1.55165
150,2.43842,1.05974
150,2.34975,0.673815
150,2.34975,0.651514
150,7.53846,5.49987
150,6.76923,5.35155
150,7.30769,5.23868
150,6.84615,5.24545
150,7.07692,4.81123
150,7.38462,5.31382
150,7.53846,8.17704
150,7.84615,5.70892
150,7.38462,5.22624
150,6.69231,5.11987
150,7.53846,5.62433
150,7.38462,5.44255
150,7.15385,5.12679
150,6.53846,5.06292
150,6.23077,4.49194
150,6.46154,5.03244
150,7.30769,5.02891
150,6.07692,3.98963
150,3.46154,2.53029
150,7.61538,5.63694
150,6.53846,5.12333
150,5.84615,3.75901
150,5.61538,5.12218
150,3.46154,2.40561
150,7.46154,5.30044
150,6.38462,4.98519
150,6.38462,5.06175
150,5.76923,3.76530
150,6.53846,4.93988
150,6.46154,4.81369
150,6.30769,4.81000
150,7.23077,5.52134
150,6.53846,5.06292
150,6.38462,4.78038
150,3.46154,2.53029
150,7.23077,5.05590
150,5.84615,4.01624
150,7.07692,5.26909
150,6.53846,4.90863
150,6.00000,4.26073
150,7.15385,5.77589
150,7.15385,5.93356
150,6.53846,4.74934
150,6.30769,4.79398
150,6.92308,5.21037
150,6.30769,4.72936
150,6.53846,4.93988
150,5.46154,3.81526
150,7.00000,5.34933
150,7.00000,5.34933
150,6.61538,4.98519
150,6.61538,4.98519
150,6.38462,4.92308
150,6.38462,4.84432
150,6.38462,5.04653
150,6.46154,5.07809
150,6.84615,5.24545
150,6.53846,4.74934
150,7.15385,5.78920
150,7.15385,5.72237
150,6.30769,4.79398
150,6.61538,4.89173
150,6.53846,4.90863
150,7.15385,5.54487
150,6.92308,5.46966
150,6.53846,4.93988
150,7.15385,5.72237
150,6.61538,5.18190
150,5.46154,5.25672
150,6.46154,4.84554
150,7.30769,5.23868
150,5.84615,3.75901
150,5.61538,3.62764
150,6.15385,4.52083
150,7.23077,5.05590
150,5.84615,3.75901
150,6.92308,5.46966
150,6.61538,3.75271
150,6.61538,5.18190
150,3.61538,2.49734
150,6.53846,4.93988
150,6.15385,4.52083
150,6.30769,4.81000
150,6.00000,4.20622
150,6.92308,5.39888
150,3.92308,2.20005
150,5.84615,4.01624
150,6.30769,4.74560
150,6.30769,4.81000
150,6.53846,5.12333
150,6.69231,4.87355
150,6.30769,4.81000
150,6.53846,4.86139
150,6.76923,4.91706
150,6.53846,4.93988
150,5.76923,3.76530
150,6.46154,4.82964
150,3.61538,2.49734
150,6.23077,4.79028
150,6.53846,5.12333
150,6.61538,4.84432
150,6.61538,5.06175
150,6.92308,5.39888
150,6.61538,4.89173
150,6.46154,4.56770
150,6.46154,4.87719
150,6.46154,4.66765
150,6.46154,5.07809
150,6.46154,4.84554
150,6.46154,4.87719
150,7.00000,5.53312
150,6.07692,4.23287
150,5.76923,3.96434
150,5.69231,3.70830
150,6.84615,5.24545
150,6.38462,4.84432
150,6.00000,4.20622
150,6.84615,5.24545
150,3.69231,2.58352
150,3.46154,2.53029
150,6.07692,4.23287
150,5.92308,3.93136
150,5.76923,3.76530
150,6.00000,4.20622
150,3.61538,2.49734
150,6.15385,4.52083
150,5.92308,4.21465
150,6.15385,4.46949
150,6.61538,3.77315
150,5.84615,4.94347
150,6.46154,4.56770
150,6.23077,4.55992
150,5.76923,3.76530
150,6.69231,5.10482
150,6.30769,4.81000
150,6.23077,4.49194
150,7.07692,5.21037
150,5.61538,3.36357
150,6.15385,4.52083
150,5.76923,3.76530
150,5.84615,3.75901
150,7.15385,5.09670
150,7.38462,5.22624
150,7.15385,5.00532
150,7.23077,5.16130
150,5.46154,4.93988
150,6.46154,4.81369
150,5.46154,2.84511
150,6.00000,4.20622
150,5.76923,3.98369
150,6.88889,6.19039
150,6.00000,6.12826
150,7.11111,6.80595
150,6.88889,6.83853
150,6.33333,4.94413
150,7.33333,7.13364
150,6.77778,6.52819
150,7.00000,6.49786
150,7.00000,7.10243
150,8.11111,8.14377
150,6.66667,6.53197
150,7.33333,7.13364
150,8.00000,8.76863
150,6.22222,5.24463
150,9.00000,8.37987
150,7.55556,7.58816
150,8.77778,9.29489
150,6.77778,6.17842
150,8.11111,8.14377
150,6.44444,6.23808
150,6.66667,6.16441
150,8.77778,8.36365
150,7.33333,7.33333
150,6.77778,6.52819
150,8.11111,8.81217
150,6.44444,5.53998
150,9.33333,8.37987
150,8.33333,8.74325
150,9.33333,8.25967
150,7.22222,7.11458
150,7.11111,6.52252
150,9.00000,8.27312
150,6.22222,4.56503
150,7.66667,8.12404
150,3.66667,1.49071
150,8.11111,8.81217
150,8.44444,8.30142
150,7.55556,7.47011
150,3.77778,1.87248
150,6.66667,6.53197
150,7.77778,7.81420
150,6.44444,5.53998
150,7.22222,7.11458
150,8.33333,8.19214
150,3.22222,1.98762
150,8.00000,8.51143
150,3.66667,1.76383
150,8.33333,8.19214
150,8.00000,8.05536
150,7.88889,8.21170
150,8.00000,8.05536
150,8.22222,8.63813
150,6.11111,6.43678
150,7.77778,8.07985
150,8.22222,8.63813
150,6.55556,5.85209
150,3.66667,1.76383
150,8.66667,8.11035
150,6.77778,6.16041
150,7.66667,8.23273
150,8.66667,9.01850
150,7.11111,6.80595
150,7.55556,7.21281
150,6.88889,6.19039
150,3.00000,1.94365
150,9.11111,7.92246
150,8.11111,8.14377
150,2.77778,1.93091
150,6.44444,5.53998
150,6.22222,6.42526
150,9.11111,7.86616
150,9.11111,8.49110
150,8.33333,8.55050
150,5.88889,5.82036
150,6.77778,6.16041
150,8.88889,8.69795
150,9.00000,8.27312
150,6.88889,6.83853
150,7.77778,7.81420
150,8.00000,6.99206
150,7.88889,8.21170
150,7.66667,7.85988
150,6.44444,5.98352
150,7.88889,7.97837
150,8.33333,8.35331
150,7.33333,7.42369
150,8.00000,8.27312
150,4.11111,1.19670
150,8.44444,9.15437
150,3.77778,1.87248
150,8.77778,9.00343
150,7.55556,7.21281
150,8.33333,8.74325
150,8.88889,8.35922
150,6.66667,6.53197
150,7.33333,7.42369
150,9.11111,8.26565
150,7.77778,7.81420
150,7.44444,7.73321
150,7.66667,8.05536
150,3.66667,2.05480
150,8.22222,8.45613
150,8.22222,8.63813
150,6.11111,5.68516
150,6.22222,6.03283
150,7.66667,7.77460
150,8.88889,8.51723
150,7.88889,7.97837
150,9.11111,7.99228
150,7.55556,7.74756
150,7.77778,7.81420
150,7.66667,8.05536
150,9.11111,8.62096
150,7.00000,6.49786
150,8.11111,8.56925
150,7.33333,6.99206
150,6.77778,6.52819
150,7.44444,7.44030
150,7.88889,8.46489
150,8.22222,8.24322
150,8.11111,8.34592
150,6.66667,6.16441
150,6.55556,6.22024
150,8.77778,9.13817
150,7.22222,7.11458
150,9.00000,8.57645
150,6.11111,5.34258
150,8.44444,8.30142
150,7.55556,8.70646
150,8.33333,8.52447
150,6.44444,5.23049
150,8.11111,7.20254
150,7.88889,8.46489
150,8.11111,8.56925
150,6.44444,5.87104
150,6.55556,5.85209
150,7.00000,7.14920
150,9.00000,7.97217
150,8.11111,6.91929
150,9.22222,8.59945
150,7.00000,7.11805
150,8.44444,8.30142
150,2.77778,1.93091
150,7.11111,6.80595
150,9.00000,8.57645
150,8.77778,8.41662
150,7.88889,8.46489
150,8.88889,8.00617
150,8.22222,8.24322
150,7.77778,7.81420
150,5.86667,4.96476
150,5.60000,4.22374
150,4.93333,1.48174
150,5.80000,4.46019
150,5.26667,3.08689
150,5.66667,4.23740
150,5.33333,3.31997
150,5.06667,1.69181
150,5.93333,4.69704
150,5.40000,3.55528
150,5.93333,4.95939
150,5.80000,4.98264
150,5.86667,4.70272
150,5.80000,4.46019
150,6.13333,3.64905
150,5.60000,4.27083
150,5.46667,3.73928
150,5.26667,3.08689
150,5.73333,4.71122
150,5.73333,4.71122
150,4.06667,1.65193
150,4.13333,1.66800
150,5.46667,3.73928
150,5.80000,4.72158
150,5.80000,4.46019
150,5.13333,2.62974
150,5.26667,3.08689
150,5.93333,4.94593
150,4.06667,1.76887
150,5.26667,3.37573
150,5.80000,4.99600
150,5.26667,2.81583
150,4.73333,1.69181
150,5.73333,4.71122
150,3.80000,2.13542
150,5.86667,4.96476
150,5.73333,4.47909
150,5.80000,4.98264
150,3.80000,2.13542
150,5.20000,2.07204
150,5.40000,3.49857
150,5.33333,3.31997
150,4.06667,1.76887
150,5.93333,4.69704
150,5.60000,3.99667
150,5.86667,5.25188
150,5.06667,1.61107
150,5.20000,2.85657
150,4.06667,1.80616
150,5.73333,4.71122
150,4.80000,1.90438
150,4.06667,1.65193
150,5.26667,1.84270
150,5.86667,4.96476
150,4.86667,1.35974
150,4.06667,1.65193
150,4.06667,1.76887
150,5.33333,3.31997
150,5.73333,4.75348
150,5.20000,2.85657
150,5.80000,4.98264
150,5.73333,4.98620
150,5.13333,2.27645
150,5.86667,4.70272
150,5.40000,2.02649
150,5.60000,4.27083
150,4.06667,1.61107
150,5.13333,1.74611
150,5.66667,4.46716
150,4.13333,2.49978
150,5.33333,3.31997
150,5.26667,3.08689
150,5.66667,4.49691
150,5.73333,4.47909
150,5.86667,4.70272
150,5.06667,2.37954
150,4.73333,1.12349
150,5.26667,2.81583
150,5.93333,4.94593
150,5.46667,3.79239
150,4.73333,2.29395
150,5.73333,4.71122
150,4.93333,1.38884
150,5.46667,3.79239
150,5.26667,3.08689
150,4.00000,1.67332
150,4.06667,1.76887
150,4.86667,1.40791
150,5.06667,2.37954
150,5.73333,3.39542
150,5.00000,2.58199
150,5.60000,3.99667
150,5.40000,3.49857
150,5.20000,2.85657
150,5.80000,4.94233
150,5.60000,3.99667
150,4.80000,1.37598
150,5.53333,3.70345
150,5.80000,4.95580
150,5.40000,3.55528
150,3.93333,1.80616
150,5.73333,4.71122
150,5.60000,4.22374
150,3.86667,1.92758
150,5.46667,3.79239
150,5.26667,3.08689
150,5.66667,4.51171
150,5.46667,3.73928
150,5.53333,3.98107
150,5.06667,1.69181
150,5.00000,1.71270
150,5.06667,2.37954
150,4.60000,1.89033
150,4.73333,1.87853
150,5.80000,4.72158
150,4.86667,1.30979
150,5.66667,4.49691
150,5.66667,4.51171
150,5.66667,4.49691
150,5.80000,4.98264
150,5.80000,4.94233
150,5.33333,3.31997
150,5.33333,3.31997
150,5.80000,4.98264
150,5.73333,4.75348
150,5.46667,3.73928
150,4.06667,1.65193
150,4.06667,1.73077
150,5.06667,2.40740
150,5.40000,3.49857
150,5.73333,4.75348
150,5.60000,3.99667
150,5.20000,1.79629
150,4.66667,2.11870
150,5.86667,3.66727
150,5.86667,5.25188
150,5.20000,2.07204
150,5.86667,4.70272
150,4.06667,1.76887
150,5.93333,4.65427
150,5.06667,2.20504
150,5.86667,5.23917
150,5.93333,4.41915
150,4.13333,1.54344
150,5.40000,3.55528
150,3.80000,2.13542
150,5.66667,4.51171
150,5.86667,4.70272
150,5.73333,3.73214
150,4.80000,1.37598
150,3.35606,0.712081
150,3.35101,0.597856
150,3.34007,0.564533
150,3.35017,0.645060
150,3.35017,0.591985
150,3.35522,0.713092
150,3.35185,0.641525
150,3.34848,0.572759
150,3.35690,0.730915
150,3.34933,0.623629
150,3.35774,0.785474
150,3.34848,0.574227
150,3.35101,0.596446
150,3.34596,0.549572
150,3.35522,0.695160
150,3.35354,0.665096
150,3.35690,0.729763
150,3.34848,0.612529
150,3.35690,0.721643
150,3.35522,0.674261
150,3.35690,0.726294
150,3.35522,0.714271
150,3.35606,0.735343
150,3.35185,0.664723
150,3.34007,0.549420
150,3.35185,0.607837
150,3.34848,0.577151
150,3.34933,0.627666
150,3.34764,0.548508
150,3.34007,0.560042
150,3.34512,0.544719
150,3.35354,0.673897
150,3.35774,0.666009
150,3.35269,0.646944
150,3.34933,0.623629
150,3.35774,0.654535
150,3.34933,0.611361
150,3.35354,0.675145
150,3.35017,0.631876
150,3.35101,0.597856
150,3.34848,0.613901
150,3.35690,0.728608
150,3.34596,0.546500
150,3.34933,0.614108
150,3.34596,0.555665
150,3.34343,0.544237
150,3.35690,0.728608
150,3.35690,0.741207
150,3.35269,0.677452
150,3.33923,0.562800
150,3.35017,0.633207
150,3.35606,0.695335
150,3.35690,0.742342
150,3.35606,0.702560
150,3.34848,0.607007
150,3.34848,0.615271
150,3.35606,0.696544
150,3.35269,0.649541
150,3.34848,0.648572
150,3.35774,0.707677
150,3.35438,0.711739
150,3.35606,0.689255
150,3.35606,0.652879
150,3.35606,0.697752
150,3.35017,0.631876
150,3.35774,0.731079
150,3.33923,0.541457
150,3.35774,0.655820
150,3.35354,0.682585
150,3.34848,0.571288
150,3.33838,0.553509
150,3.35606,0.755667
150,3.34428,0.556709
150,3.35185,0.626925
150,3.35438,0.674080
150,3.34343,0.539577
150,3.35690,0.730915
150,3.35690,0.696718
150,3.35690,0.711068
150,3.35690,0.728608
150,3.35606,0.710898
150,3.35774,0.718303
150,3.34933,0.615478
150,3.35185,0.603669
150,3.34848,0.592977
150,3.33838,0.544308
150,3.34848,0.572759
150,3.34007,0.563040
150,3.34007,0.561543
150,3.35185,0.622884
150,3.35690,0.728608
150,3.35690,0.733215
150,3.34007,0.564533
150,3.34680,0.546736
150,3.34933,0.615478
150,3.35522,0.697577
150,3.35438,0.708182
150,3.34680,0.548274
150,3.35690,0.740071
150,3.35774,0.742504
150,3.34512,0.533792
150,3.35690,0.650481
150,3.33754,0.544057
150,3.34848,0.578608
150,3.35269,0.655989
150,3.35101,0.642641
150,3.34933,0.623629
150,3.34848,0.582956
150,3.35185,0.657081
150,3.34764,0.574004
150,3.33923,0.555272
150,3.35101,0.596446
150,3.35522,0.686631
150,3.34596,0.549572
150,3.34848,0.627463
150,3.33923,0.558295
150,3.35185,0.644143
150,3.35185,0.644143
150,3.35185,0.624234
150,3.34007,0.564533
150,3.33923,0.538338
150,3.34764,0.613693
150,3.35522,0.692734
150,3.34596,0.583738
150,3.35606,0.713262
150,3.35606,0.695335
150,3.35101,0.595033
150,3.35774,0.728773
150,3.35690,0.729763
150,3.35606,0.729597
150,3.35185,0.642835
150,3.34596,0.546500
150,3.35690,0.655637
150,3.34428,0.544479
150,3.33923,0.552232
150,3.34933,0.635661
150,3.35774,0.728773
150,3.35354,0.677634
150,3.34596,0.546500
150,3.35269,0.646944
150,3.35269,0.658550
